본부,사업분야,HJCD,현장명,공무,준공일자,UPGJ,GJSEQ,업체코드,최종차수,계약번호,업체명,업체공종,최종실행금액,품의포함실행,최종계약_공급가액,낙찰율,품의포함_낙찰율,기성지급액,기성집행율,계약잔여일수,정산합의서상태2,정산합의사유(합의부도타절등)
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,1110,01,15065,01,1110-01-15065-01,예은산업(주),1110-안전시설물공사,"      34,271,440","     150,633,440","     148,861,000",434.36,98.82,"     117,099,000",78.66,48, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,1120,02,12294,02,1120-02-12294-02,(주)해동건설,1120-균열보수공사,"       6,890,902","      79,370,652","      78,114,000",1133.58,98.42,"      68,172,400",87.27,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,1130,01,99854,00,1130-01-99854-00,(주)가온건설,1130-마감용비계공사,"      81,053,936","      86,146,936","     121,964,000",150.47,141.58,"      42,939,000",35.21,109, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,1140,02,06786,02,1140-02-06786-02,(주)서웅이엔씨,1140-영구배수공사,"      11,464,200","      15,515,000","      15,541,000",135.56,100.17,"      15,541,000",100, ,정산합의완료,합의
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,1150,01,91044,00,1150-01-91044-00,엠아이티기업(주),1150-배수판공사,"      59,230,910","      59,230,910","     114,332,000",193.03,193.03,"      78,937,000",69.04,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,2090,02,17000,00,2090-02-17000-00,(주)고려디앤엘,2090-조경공사,"     844,671,600","     844,671,600","   1,081,389,000",128.02,128.02,               0,0,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,2090,03,18701,00,2090-03-18701-00,(주)드림월드,2090-조경공사,"     108,679,000","     108,679,000","     105,999,000",97.53,97.53,               0,0,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3020,01,15515,06,3020-01-15515-06,주식회사 이테크건설산업,3020-건축토공사,"   2,596,270,230","   2,998,182,530","   2,971,180,000",114.44,99.1,"   2,971,180,000",100, ,정산합의완료,합의
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3025,02,12251,00,3025-02-12251-00,(주)원창건설,3025-부대토목공사,"      97,049,300","      97,049,300","     384,029,000",395.71,395.71,               0,0,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3030,01,15025,10,3030-01-15025-10,고이건설(주),3030-철근콘크리트공사,"  11,315,108,733","  15,007,365,945","  14,598,287,000",129.02,97.27,"  14,557,270,447",99.72,79, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3039,01,15064,02,3039-01-15064-02,(주)센코어테크,3039-철골공사,"   2,749,686,653","   2,749,686,653","   2,065,070,500",75.1,75.1,"   1,672,172,000",80.97,79, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3039,02,15044,01,3039-02-15044-01,대도중공업(주),3039-철골공사,"     484,697,560","     484,697,560","     873,282,000",180.17,180.17,"     816,920,000",93.55,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3041,02,99803,00,3041-02-99803-00,(주)유아이씨,3041-내화단열공사,"     132,174,000","     132,174,000","     139,555,000",105.58,105.58,"     124,500,000",89.21,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3042,02,00795,00,3042-02-00795-00,(주)윈하이텍,3042-데크공사,               0,"     442,606,560","     471,911,000",,106.62,"     445,251,000",94.35,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3060,02,07333,02,3060-02-07333-02,거정건설(주),3060-습식공사,"     866,316,555","   1,077,098,015","   1,391,619,000",160.64,129.2,"   1,293,320,000",92.94,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3060,03,98720,00,3060-03-98720-00,대한건축(주),3060-습식공사,"     742,898,700","     742,898,700","   1,154,511,000",155.41,155.41,"     456,700,000",39.56,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3070,02,07587,01,3070-02-07587-01,넥스콘건설(주),3070-방수공사,"     237,003,018","     256,214,200","     360,443,000",152.08,140.68,"     135,190,000",37.51,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3090,02,09024,00,3090-02-09024-00,(주)돌나라,3090-석공사,"     680,426,400","     702,586,400","     950,771,000",139.73,135.32,"     451,399,000",47.48,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3102,02,14036,00,3102-02-14036-00,(주)서울산업개발,3102-도배공사,"     485,210,900","     485,210,900","     567,138,000",116.88,116.88,"     131,960,000",23.27,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3103,02,20671,00,3103-02-20671-00,(주)아이디스튜디오,3103-인테리어공사,"      41,506,000","     498,406,000","     632,299,000",1523.39,126.86,               0,0,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3110,02,98709,00,3110-02-98709-00,대안건철(주),3110-내장목공사,,"   1,967,344,100",,,,"   1,982,080,000",,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3121,01,07554,00,3121-01-07554-00,동화케이팀(주),3121-목창호공사,"     343,126,635","     349,375,635","     482,476,000",140.61,138.1,"     159,203,800",33,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3123,01,01549,00,3123-01-01549-00,(주)익진엔지니어링,3123-AL창호공사,"   2,124,377,420","   2,124,377,420","   3,472,549,000",163.46,163.46,"     822,301,000",23.68,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3140,01,20703,00,3140-01-20703-00,(주)성주안전,3140-도장공사,               0,"       1,391,000","       1,384,380",,99.52,"       1,343,000",97.01,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3140,02,14299,00,3140-02-14299-00,(주)거화건영,3140-도장공사,"     727,970,300","     727,970,300","     743,375,200",102.12,102.12,"     150,030,000",20.18,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3150,02,10587,00,3150-02-10587-00,태흥건설(주),3150-일반철물공사,"     756,452,400","     757,645,400","     994,880,000",131.52,131.31,"     282,650,000",28.41,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3150,03,97727,00,3150-03-97727-00,(주)고려건장,3150-일반철물공사,"      18,870,000","     127,610,820","     410,223,000",2173.94,321.46,"      87,721,000",21.38,140, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3340,01,09060,00,3340-01-09060-00,(주)금강이엠씨,3340-기능성도어공사,"     340,851,000","     348,361,000","     340,346,000",99.85,97.7,"     100,400,000",29.5,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3340,03,18252,00,3340-03-18252-00,(주)유니퍼,3340-기능성도어공사,"     214,449,000","     214,449,000","     143,025,000",66.69,66.69,"      31,611,000",22.1,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3340,04,15529,00,3340-04-15529-00,(주)바우텍,3340-기능성도어공사,"     166,883,000","     164,604,000","     184,980,000",110.84,112.38,"      90,015,000",48.66,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,3360,01,98516,00,3360-01-98516-00,(주)승일실업,3360-계단난간대,"      24,216,400","      24,216,400","      38,940,000",160.8,160.8,               0,0,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,4000,01,98705,01,4000-01-98705-01,삼언전공(주),4000-전기일반공사,"   3,092,016,866","   3,092,016,866","   3,084,168,000",99.75,99.75,"   2,351,448,000",76.24,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,4000,02,17592,01,4000-02-17592-01,(주)케이텔,4000-전기일반공사,"   1,125,024,241","   1,125,024,241","   1,117,332,000",99.32,99.32,"     649,530,000",58.13,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,4220,01,98705,01,4220-01-98705-01,삼언전공(주),4220-가설전기공사,"      97,241,060","      97,735,488","      96,732,000",99.48,98.97,"      68,702,000",71.02,48, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,4260,01,18801,02,4260-01-18801-02,(주)미디어보성,4260-통신공사,"      75,524,810","      88,525,410","      90,457,000",119.77,102.18,"      64,781,000",71.62,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,4260,02,01567,00,4260-02-01567-00,자이에스앤디(주),4260-통신공사,"     838,297,354","     838,297,354","     783,808,000",93.5,93.5,"     221,346,000",28.24,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,4260,03,09645,00,4260-03-09645-00,(주)캐스트윈,4260-통신공사,"     121,971,000","     121,971,000","      92,752,000",76.04,76.04,"      44,090,000",47.54,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,5000,01,08009,02,5000-01-08009-02,무경설비(주),5000-설비공사,"   6,080,393,370","   6,080,393,370","   5,883,037,000",96.75,96.75,"   4,962,000,000",84.34,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,5060,01,14015,00,5060-01-14015-00,디에스이앤(주),5060-자동제어공사,"     283,982,788","     283,982,788","     261,138,000",91.96,91.96,               0,0,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,5100,03,16307,00,5100-03-16307-00,광명플랜트(주),5100-GAS배관공사,"     210,260,971","     210,260,971","     299,161,000",142.28,142.28,"     135,400,000",45.26,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,5111,02,99720,00,5111-02-99720-00,대림환경(주),5111-오폐수정화조공사,"      92,219,824","      92,219,824","      89,792,000",97.37,97.37,"      59,374,600",66.12,171, ,
건축.주택,주택,200130,의정부역스카이자이(경기),최재영 책임,2024-08-31,5170,02,05645,01,5170-02-05645-01,(주)건영기건,5170-가설지하수공사,"       5,737,000","       5,446,928","       5,436,000",94.75,99.8,"       4,306,000",79.21,48, ,
건축.주택,주택,150840,이문아이파크자이(서울),이재성 책임,2025-11-25,1010,02,23510,00,1010-02-23510-00,한국방진방음(주),1010-OPEN 기타,               0,"     155,510,000","     156,130,000",,100.4,"      81,544,775",52.23,499, ,
건축.주택,주택,150840,이문아이파크자이(서울),이재성 책임,2025-11-25,1012,01,07657,01,1012-01-07657-01,탑이엔씨(주),1012-가설펜스공사,               0,"     645,049,000","     645,049,000",,100,"     349,887,000",54.24,293, ,
건축.주택,주택,150840,이문아이파크자이(서울),이재성 책임,2025-11-25,1013,01,00100,00,1013-01-00100-00,대하산업개발(주),1013-가설용수공사,               0,"     137,932,000","     137,932,000",,100,"     107,000,000",77.57,293, ,
건축.주택,주택,150840,이문아이파크자이(서울),이재성 책임,2025-11-25,1014,01,99720,00,1014-01-99720-00,대림환경(주),1014-가설정화조공사,               0,"      33,702,000","      33,702,000",,100,"      28,350,000",84.12,293, ,
건축.주택,주택,150840,이문아이파크자이(서울),이재성 책임,2025-11-25,1110,01,04634,01,1110-01-04634-01,에이치케이안전시스템(주),1110-안전시설물공사,               0,"      83,894,000","      79,196,000",,94.4,"      76,542,000",96.65,505, ,
건축.주택,주택,150840,이문아이파크자이(서울),이재성 책임,2025-11-25,1110,03,23600,00,1110-03-23600-00,신영산업안전(주),1110-안전시설물공사,               0,"     597,786,700","     610,891,000",,102.19,"     218,560,000",35.78,499, ,
건축.주택,주택,150840,이문아이파크자이(서울),이재성 책임,2025-11-25,1120,01,97507,00,1120-01-97507-00,(주)루아이앤씨,1120-균열보수공사,               0,"     168,063,500","     152,198,000",,90.56,"     122,732,000",80.64,505, ,
건축.주택,주택,150840,이문아이파크자이(서울),이재성 책임,2025-11-25,1130,02,15576,00,1130-02-15576-00,주식회사 한솔건업,1130-마감용비계공사,"     308,592,000","     327,960,000","     255,091,000",82.66,77.78,               0,0,505, ,
건축.주택,주택,150840,이문아이파크자이(서울),이재성 책임,2025-11-25,1130,03,10227,00,1130-03-10227-00,(주)한우리아이앤씨,1130-마감용비계공사,"     418,459,800","     433,232,800","     311,736,000",74.5,71.96,               0,0,505, ,
건축.주택,주택,150840,이문아이파크자이(서울),이재성 책임,2025-11-25,1140,02,07718,01,1140-02-07718-01,지에스이앤씨(주),1140-영구배수공사,               0,"      69,494,000","      69,494,000",,100,"      57,350,000",82.53,109, ,
건축.주택,주택,150840,이문아이파크자이(서울),이재성 책임,2025-11-25,1150,01,91044,00,1150-01-91044-00,엠아이티기업(주),1150-배수판공사,               0,"     154,399,900","     142,992,000",,92.61,               0,0,499, ,
건축.주택,주택,150840,이문아이파크자이(서울),이재성 책임,2025-11-25,3020,01,15515,14,3020-01-15515-14,주식회사 이테크건설산업,3020-건축토공사,               0,"  21,418,805,300","  21,433,278,000",,100.07,"  20,723,666,680",96.69,262, ,
건축.주택,주택,150840,이문아이파크자이(서울),이재성 책임,2025-11-25,3022,02,16227,00,3022-02-16227-00,아인스건설(주),3022-파일공사,               0,"     250,687,000","     236,840,000",,94.48,"      31,990,001",13.51,504, ,
건축.주택,주택,150840,이문아이파크자이(서울),이재성 책임,2025-11-25,3030,03,17334,08,3030-03-17334-08,(주)우설건설,3030-철근콘크리트공사,"      31,583,700","  27,735,005,000","  27,035,048,000",85598.1,97.48,"  20,678,451,000",76.49,505, ,
건축.주택,주택,150840,이문아이파크자이(서울),이재성 책임,2025-11-25,3030,04,14269,07,3030-04-14269-07,새재건설(주),3030-철근콘크리트공사,"      19,042,900","  25,813,386,000","  24,889,975,700",130704.75,96.42,"  19,558,984,500",78.58,505, ,
